UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U100573,1,2,602,Pr100050,Windows,Pr100050,3,6
U100575,1,7,339,Pr101406,Mac OS X,Pr100219,5,5
U100576,0,0,1081,Product101,Windows,Pr100017,0,0
U100577,0,0,111,Product101,Android,Pr100631,0,0
U100578,4,12,437,Pr100352,Android,Pr100400,3,3
U100579,2,4,1040,Pr100495,Windows,Pr100495,5,1
U100580,0,1,97,Pr100513,Windows,Pr100513,0,0
U100582,0,1,528,Pr100250,Android,Pr100250,0,0
U100583,2,16,494,Pr101061,Android,Pr100444,14,38
U100584,0,1,390,Pr100401,Android,Pr100401,0,0
U100586,0,1,79,Product101,Windows,Product101,0,0
U100587,2,8,659,Pr100390,Mac OS X,Pr101447,4,5
U100588,2,19,894,Pr100287,Android,Pr100037,2,4
U100592,4,14,1003,Pr100450,Windows,Pr100401,11,25
U100593,2,11,1097,Pr100166,Ubuntu,Pr100370,13,11
U100594,0,0,132,Product101,Windows,Product101,0,0
U100595,6,31,847,Pr101367,Windows,Pr101367,177,1035
U100596,3,3,853,Pr100003,Windows,Pr100003,1,1
U100597,1,1,72,Pr100102,Windows,Pr100102,1,2
U100599,2,3,46,Pr100051,Windows,Pr100560,2,2
U100600,1,1,1331,Pr100102,Android,Pr100102,1,0
U100602,1,3,83,Pr100013,Windows,Pr100013,0,1
U100603,2,9,1148,Pr101035,Windows,Pr101035,5,2
U100606,2,2,876,Pr101369,Mac OS X,Pr101369,3,1
U100608,3,3,453,Pr100341,Android,Pr100341,4,2
U100609,0,2,560,Pr100263,Windows,Pr100263,0,0
U100611,0,1,697,Pr100138,Android,Pr100138,0,0
U100612,1,3,196,Pr100020,Android,Pr100020,1,0
U100613,0,3,53,Pr100942,Android,Pr100795,0,0
U100614,1,1,249,Product101,Windows,Product101,0,1
U100615,0,0,301,Product101,Linux,Product101,0,0
U100616,0,1,168,Pr100241,Windows,Pr100241,0,0
U100617,5,22,734,Pr100166,Windows,Pr100498,31,52
U100618,4,32,238,Pr101367,Windows,Pr101009,87,467
U100619,2,2,55,Pr100885,Windows,Pr100667,3,0
U100620,7,44,428,Pr101367,Windows,Pr101452,346,1970
U100621,0,0,161,Product101,Windows,Pr100621,0,0
U100622,2,19,1155,Pr100123,Windows,Pr100415,3,0
U100623,1,1,71,Pr100200,Windows,Pr100200,1,2
U100625,1,1,68,Pr100470,Android,Pr100470,3,0
U100627,7,13,341,Pr101470,Windows,Pr101470,42,41
U100629,3,8,251,Pr100557,Android,Pr100906,5,5
U100630,5,6,1095,Pr100470,Android,Pr100470,4,4
U100633,0,1,45,Pr100080,Windows,Pr100080,0,0
U100636,0,1,306,Pr101513,Windows,Pr101513,0,0
U100639,6,7,307,Pr100390,Windows,Pr100390,27,41
U100641,1,1,363,Pr100102,Windows,Pr100102,2,0
U100642,2,3,1893,Pr100044,Windows,Pr100044,3,2
U100644,1,1,106,Pr100113,Windows,Pr100113,2,0
U100645,1,5,69,Pr100612,Android,Pr100612,2,2
U100648,1,1,1236,Product101,Windows,Product101,0,1
U100649,2,1,182,Pr100106,Android,Pr100106,3,1
U100650,1,2,112,Pr100819,Windows,Pr100819,3,2
U100651,0,0,44,Product101,Windows,Pr100040,0,0
U100652,2,1,368,Pr100224,Windows,Pr100224,1,1
U100654,4,5,103,Pr100223,Windows,Pr100223,5,21
U100655,5,3,174,Pr100390,Windows,Pr100166,14,15
U100656,3,6,79,Pr100051,Windows,Pr100044,3,1
U100657,3,9,554,Pr101210,Windows,Pr100279,5,9
U100658,2,3,229,Pr100258,Android,Pr100025,2,1
U100659,3,9,53,Pr100051,Android,Pr100470,9,2
U100660,1,1,329,Pr101529,Android,Pr101529,1,0
U100662,2,4,47,Pr100083,Windows,Pr100321,1,0
U100663,3,9,112,Pr100166,Windows,Pr100997,4,8
U100664,2,5,347,Pr100044,Android,Pr100469,4,9
U100665,6,13,267,Pr100166,Windows,Pr100515,34,59
U100666,2,10,333,Pr100683,Windows,Pr101546,3,18
U100672,3,12,784,Pr100390,Windows,Pr100390,3,11
U100673,0,2,483,Pr100664,Windows,Pr100664,0,0
U100674,2,8,898,Pr100017,Windows,Pr100287,14,11
U100675,3,3,129,Pr100062,Android,Pr100320,6,5
U100676,1,1,1786,Product101,Windows,Product101,0,1
U100678,0,2,72,Pr100095,Windows,Pr100095,0,0
U100679,0,2,497,Pr101049,Windows,Pr100510,0,0
U100680,4,8,117,Pr100253,Windows,Pr100187,8,5
U100681,3,10,150,Pr100017,Windows,Pr102286,14,25
U100682,3,1,51,Pr100470,Android,Pr100470,4,0
U100683,2,1,497,Pr100396,Android,Pr100396,3,0
U100684,2,5,826,Pr100166,Windows,Pr100390,2,4
U100685,0,1,91,Pr100003,Windows,Pr100003,0,0
U100686,1,5,1081,Pr100083,Windows,Pr100097,0,0
U100687,3,3,183,Pr100776,Windows,Pr100776,2,6
U100688,0,4,195,Pr103545,Android,Pr101092,0,0
U100689,6,16,674,Pr101367,Windows,Pr101367,28,97
U100690,0,0,113,Product101,Windows,Product101,0,0
U100693,3,13,1048,Pr101367,Mac OS X,Pr101367,68,436
U100696,1,1,118,Pr100041,Windows,Pr100041,2,1
U100697,2,5,136,Pr100000,Windows,Pr100548,1,31
U100698,3,4,586,Pr104056,Android,Pr104056,6,4
U100699,2,2,49,Pr100277,Windows,Pr100134,2,1
U100700,0,2,2231,Pr100390,Windows,Pr100390,0,0
U100701,0,0,60,Product101,Windows,Pr100283,0,0
U100702,0,2,96,Pr100070,Windows,Pr100047,0,0
U100704,0,3,407,Pr100591,Windows,Pr100003,0,0
U100705,0,1,269,Pr100113,Windows,Pr100113,0,0
U100707,5,6,220,Pr100279,Windows,Pr100417,13,8
U100709,1,2,1033,Pr100975,Android,Pr100975,1,0
U100710,0,4,853,Pr100017,Windows,Pr100130,0,0
U100711,2,6,513,Pr100390,Mac OS X,Pr100363,7,11
U100713,0,0,879,Product101,Windows,Product101,0,0
U100714,4,5,378,Pr100589,Android,Pr100017,3,3
U100715,0,4,1102,Pr100416,Windows,Pr100866,0,0
U100716,1,13,448,Pr100017,Windows,Pr100166,11,34
U100717,1,2,422,Pr103227,Android,Pr100017,1,2
U100718,2,2,75,Product101,Android,Product101,0,0
U100720,1,6,738,Pr102996,Windows,Pr100028,0,1
U100721,1,4,71,Pr100683,Windows,Pr100099,1,0
U100722,4,1,48,Pr100298,Windows,Pr100298,4,0
U100723,0,0,90,Product101,Windows,Product101,0,0
U100724,1,2,46,Pr100187,Windows,Pr101203,5,10
U100725,1,5,479,Pr100400,Android,Pr100618,2,0
U100726,3,5,1195,Pr100017,Windows,Pr100017,3,12
U100728,0,28,106,Pr100390,Windows,Pr100166,0,0
U100730,4,5,1921,Pr102072,Android,Pr100182,2,0
U100731,1,3,195,Pr100134,Windows,Pr100134,2,0
U100732,0,1,586,Pr101470,Windows,Pr101470,0,0
U100734,2,10,77,Pr100325,Windows,Pr100857,6,0
U100735,1,8,400,Pr100017,Windows,Pr100390,2,1
U100736,3,26,240,Pr100072,Windows,Pr100072,13,99
U100738,0,1,43,Pr100166,Android,Pr100166,0,0
U100739,0,2,707,Pr102441,Android,Pr102441,0,0
U100741,0,0,686,Product101,Windows,Pr100113,0,0
U100742,2,5,542,Pr101964,Windows,Pr100359,3,3
U100743,1,5,97,Pr100341,Windows,Pr100225,1,0
U100744,2,3,51,Pr100017,Windows,Pr100017,1,2
U100745,4,18,173,Pr100807,Windows,Pr100532,15,46
U100746,2,1,77,Pr100275,Android,Pr100275,2,0
U100747,0,1,1497,Product101,Windows,Pr100390,0,0
U100748,7,3,285,Pr101941,Windows,Pr101941,13,0
U100749,1,1,571,Pr100102,Android,Pr100102,1,0
U100750,1,4,204,Pr100390,Windows,Pr100390,9,17
U100751,3,6,259,Pr100390,Windows,Pr100102,2,1
U100754,2,8,642,Pr101062,Windows,Pr100390,8,33
U100755,4,4,1575,Pr100166,Windows,Pr100390,6,8
U100757,0,0,315,Product101,Windows,Pr100390,0,0
U100758,2,3,160,Pr100339,Windows,Pr100339,2,5
U100759,3,3,323,Pr100197,Windows,Pr100153,3,1
U100760,1,1,179,Pr100119,Mac OS X,Pr100119,1,0
U100761,0,1,98,Pr100013,Windows,Pr100013,0,0
U100762,3,19,214,Pr101367,Windows,Pr101042,59,748
U100763,1,3,44,Pr100257,Windows,Pr100257,1,0
U100764,2,5,181,Pr101554,Windows,Pr100417,4,3
U100766,4,38,1229,Pr100578,Windows,Pr101265,28,69
U100767,5,23,1047,Pr100244,Windows,Pr100507,21,63
U100768,1,2,1201,Pr101614,Windows,Pr100975,1,0
U100769,1,1,351,Pr101325,Windows,Pr101325,1,0
U100770,1,5,49,Pr100017,Windows,Pr100151,1,1
U100771,0,1,1165,Pr102071,Windows,Pr102071,0,0
U100772,1,2,259,Pr100017,Android,Pr100017,2,0
U100773,1,10,362,Pr100390,Windows,Pr101958,12,16
U100774,1,1,1398,Pr100102,Android,Pr100102,1,1
U100776,2,5,1787,Pr100266,Windows,Pr100266,5,4
U100777,3,5,1635,Pr102290,Windows,Pr100102,12,31
U100780,0,1,148,Product101,Windows,Product101,0,0
U100781,3,1,284,Pr100515,Windows,Pr100515,4,0
U100783,0,0,353,Product101,Windows,Product101,0,0
U100784,2,6,1083,Pr100044,Android,Pr100401,3,1
U100785,4,12,362,Pr100051,Windows,Pr100166,15,9
U100786,0,2,184,Pr100166,Windows,Pr100390,0,0
U100787,2,7,1981,Pr100819,Windows,Pr100121,3,10
U100788,2,4,864,Pr100012,Windows,Pr100099,2,3
U100789,5,11,335,Pr101882,Android,Pr100039,9,4
U100790,3,5,1430,Pr100390,Windows,Pr100390,9,10
U100791,6,21,399,Pr100102,Windows,Pr100017,44,160
U100792,4,7,277,Pr100176,Android,Pr100975,3,3
U100794,4,4,436,Pr100466,Windows,Pr100466,3,10
U100795,1,3,226,Pr101042,Android,Pr100102,1,6
U100796,6,28,193,Pr100390,Windows,Pr100390,28,30
U100797,6,17,929,Pr101042,Windows,Pr101452,49,425
U100798,1,5,59,Pr100166,Windows,Pr100390,0,1
U100799,7,39,332,Pr100051,Windows,Pr100051,147,342
U100800,2,2,513,Pr100071,Android,Pr100071,1,1
U100801,6,4,64,Pr100051,Windows,Pr100560,6,10
U100802,0,0,77,Product101,Windows,Pr100200,0,0
U100803,0,0,1192,Product101,Windows,Pr100589,0,0
U100804,1,1,822,Pr100121,Linux,Pr100121,1,0
U100806,0,0,1219,Product101,Windows,Pr100486,0,0
U100807,0,1,86,Pr100843,Android,Pr100843,0,0
U100808,0,1,361,Product101,Android,Product101,0,0
U100809,1,1,115,Pr100578,Windows,Pr100578,0,1
U100810,1,1,227,Pr100102,Android,Pr100102,2,2
U100812,1,1,229,Pr100773,Windows,Pr100773,0,2
U100813,5,16,1101,Pr100219,Android,Pr100390,15,20
U100814,1,2,1371,Product101,Windows,Product101,0,4
U100815,2,4,89,Pr100359,Windows,Pr100119,2,0
U100816,1,3,619,Pr100051,Android,Pr100051,2,6
U100817,0,3,55,Pr100277,Windows,Pr100005,0,0
U100818,3,7,461,Pr100258,Windows,Pr100991,2,40
U100819,5,2,844,Pr100172,Android,Pr100172,7,0
U100820,2,4,2257,Pr100017,Windows,Pr101925,3,2
U100822,0,0,727,Product101,Windows,Product101,0,0
U100823,3,31,1095,Pr100430,Android,Pr100811,14,4
U100824,2,1,841,Pr100234,iOS,Pr100234,2,1
U100825,1,1,63,Product101,Android,Product101,0,0
U100826,7,27,2202,Pr100097,Windows,Pr101216,17,358
U100827,3,6,795,Pr100282,Windows,Pr100557,3,7
U100828,7,31,215,Pr100123,Windows,Pr100595,45,51
U100829,1,1,562,Product101,Android,Product101,0,0
U100830,0,1,273,Pr101011,Windows,Pr101011,0,0
U100832,4,3,1004,Pr100417,Mac OS X,Pr100341,3,0
U100833,0,1,61,Pr100102,Android,Pr100102,0,0
U100834,1,1,286,Product101,Windows,Product101,0,4
U100835,1,4,1103,Pr100102,Linux,Pr100102,0,14
U100836,1,3,860,Pr100059,Windows,Pr100059,2,21
U100837,1,1,665,Pr100089,Android,Pr100089,1,2
U100838,2,4,127,Pr100071,Windows,Pr100071,7,4
U100839,3,2,1170,Pr101013,Android,Pr101013,2,2
U100840,6,20,524,Pr101529,Android,Pr100115,17,1
U100842,0,0,648,Product101,Windows,Product101,0,0
U100843,0,0,69,Product101,Windows,Product101,0,0
U100844,1,2,217,Pr108499,Windows,Pr100086,1,1
U100845,5,5,160,Pr100390,Windows,Pr100390,6,12
U100846,2,3,451,Pr101013,Windows,Pr100492,1,2
U100848,0,1,256,Pr100453,Windows,Pr100453,0,0
U100849,2,4,467,Pr100614,Windows,Pr100614,3,7
U100853,1,1,89,Pr100017,Android,Pr100017,1,0
U100855,1,1,1058,Pr100561,Android,Pr100561,2,0
U100856,1,2,518,Pr100017,Windows,Pr100102,3,0
U100857,0,1,53,Pr100086,Windows,Pr100086,0,0
U100858,2,3,906,Pr100864,Windows,Pr101042,4,1
U100859,1,12,108,Pr100166,Windows,Pr100166,16,13
U100860,0,3,296,Pr100037,Mac OS X,Pr102553,0,0
U100861,1,7,356,Pr100106,Windows,Pr100287,1,0
U100862,3,8,708,Pr100041,Windows,Pr100177,2,25
U100864,0,0,117,Product101,Android,Pr102245,0,0
U100865,4,9,70,Pr100753,Windows,Pr100333,7,10
U100866,0,2,62,Pr100258,Android,Pr100258,0,0
U100867,1,1,161,Product101,Windows,Product101,0,0
U100870,1,2,784,Pr100234,Android,Pr100234,1,0
U100872,0,0,302,Product101,Windows,Pr100060,0,0
U100874,2,11,166,Pr100003,Windows,Pr100450,2,17
U100876,4,3,59,Pr100178,Mac OS X,Pr100178,3,24
U100877,1,1,58,Product101,Android,Pr102009,0,0
U100878,0,1,342,Pr100566,Windows,Pr100566,0,0
U100879,1,1,636,Product101,Windows,Product101,0,1
U100880,2,1,495,Pr100281,Android,Pr100281,1,0
U100881,7,54,1104,Pr101367,Windows,Pr101367,299,499
U100882,3,5,56,Pr100352,Android,Pr100316,4,0
U100885,4,41,520,Pr100501,Windows,Pr100014,57,49
U100886,3,17,417,Pr100988,Windows,Pr100154,21,44
U100887,1,1,93,Pr102012,Android,Pr102012,1,0
U100889,2,3,264,Product101,Windows,Pr100587,0,45
U100890,1,1,1529,Pr100475,Windows,Pr100475,1,0
U100892,2,9,676,Pr100428,Windows,Pr101582,2,6
U100893,4,7,193,Pr101042,Windows,Pr100073,6,1
U100894,3,3,1095,Pr100115,Android,Pr100642,2,0
U100897,3,4,73,Pr100177,Windows,Pr100177,1,12
U100898,2,4,195,Pr100622,Android,Pr100622,1,0
U100900,3,3,421,Pr100341,Windows,Pr100341,2,2
U100901,3,6,814,Pr100390,Windows,Pr100024,11,9
U100902,1,2,1322,Pr100250,Windows,Pr100250,1,0
U100904,0,0,614,Product101,Mac OS X,Pr100431,0,0
U100906,3,1,126,Pr100906,Windows,Pr100906,4,0
U100907,2,4,812,Pr101534,Windows,Pr101534,1,0
U100909,2,6,82,Pr100664,Windows,Pr100136,2,0
U100911,0,2,61,Pr100209,Windows,Pr100209,0,0
U100912,0,4,202,Pr100123,Windows,Pr100123,0,0
U100913,1,1,243,Product101,Mac OS X,Pr100070,0,0
U100914,3,6,193,Pr100762,Windows,Pr100762,4,8
U100915,1,4,166,Pr100166,Windows,Pr100390,3,9
U100916,5,12,207,Pr100014,Windows,Pr100506,12,12
U100917,1,1,135,Pr100017,Windows,Pr100017,1,1
U100918,1,3,811,Pr100012,Windows,Pr100017,0,1
U100919,6,8,1292,Pr100102,Mac OS X,Pr100102,14,48
U100920,3,1,1503,Pr100561,Android,Pr100561,4,2
U100921,4,13,108,Pr100017,Windows,Pr100017,17,44
U100922,1,12,187,Pr100044,Windows,Pr100152,1,2
U100923,1,2,134,Pr100152,Windows,Pr100736,1,0
U100925,4,8,118,Pr100087,Windows,Pr100087,7,11
U100926,3,3,1078,Pr100017,Windows,Pr105674,3,64
U100927,0,1,410,Pr100341,Windows,Pr100341,0,0
U100928,3,5,49,Pr100182,Android,Pr100182,5,2
U100929,5,21,54,Pr101042,Windows,Pr100234,51,422
U100930,1,1,1087,Pr100102,Android,Pr100102,1,0
U100932,2,8,798,Pr100085,Windows,Pr100085,1,1
U100933,3,5,311,Pr100283,Windows,Pr100244,7,6
U100934,1,1,115,Pr100025,Android,Pr100025,1,0
U100935,0,2,327,Pr100166,Windows,Pr100166,0,0
U100936,7,13,45,Pr101042,Linux,Pr100036,55,403
U100937,2,6,462,Pr101525,Android,Pr100390,7,18
U100938,2,6,863,Pr100083,Windows,Pr100268,3,0
U100939,3,6,888,Pr100088,Windows,Pr100202,3,37
U100940,2,7,650,Pr100166,Windows,Pr100166,3,7
U100941,4,11,205,Pr100339,Windows,Pr101747,2,3
U100942,1,1,703,Pr100771,Android,Pr100771,1,0
U100944,0,2,362,Pr100761,Windows,Pr100761,0,0
U100945,0,0,1306,Product101,Mac OS X,Pr100279,0,0
U100946,4,4,645,Pr100200,Android,Pr100200,11,16
U100947,6,6,134,Pr100099,Windows,Pr100099,8,19
U100949,1,2,625,Pr101505,Windows,Pr101505,2,2
U100950,7,46,212,Pr100390,Windows,Pr100390,47,38
U100952,3,7,1074,Pr100031,Windows,Pr100070,5,49
U100953,3,8,1400,Pr100446,Android,Pr100102,5,4
U100955,1,7,105,Pr100363,Windows,Pr100363,0,2
U100956,1,1,201,Product101,Windows,Pr100066,0,2
U100957,4,3,216,Pr100071,Windows,Pr100030,7,21
U100958,0,0,58,Product101,Windows,Pr100171,0,0
U100959,3,2,49,Pr100021,Mac OS X,Pr100021,3,11
U100962,1,2,78,Pr100544,Android,Pr100544,1,0
U100963,1,1,76,Pr100083,Windows,Pr100083,1,0
U100964,0,1,2159,Pr100522,Android,Pr100522,0,0
U100965,1,4,840,Pr100014,Windows,Pr100014,0,1
U100966,1,3,591,Pr100739,Android,Pr100281,1,4
U100968,3,5,626,Pr100040,Windows,Pr100595,8,9
U100969,7,7,364,Pr100403,Windows,Pr100403,18,150
U100970,2,6,538,Pr100341,Windows,Pr100833,5,5
U100972,6,31,376,Pr100953,Mac OS X,Pr100316,20,0
U100973,2,6,512,Pr100080,Windows,Pr100590,6,4
U100974,1,1,773,Pr100554,Windows,Pr100554,1,0
U100975,1,1,267,Pr101446,Android,Pr101446,1,0
U100976,1,6,1328,Pr100694,Windows,Pr100204,2,0
U100977,4,4,262,Pr101792,Windows,Pr101791,10,26
U100978,1,2,530,Pr100070,Windows,Pr100910,2,0
U100980,0,1,1056,Pr101089,Android,Pr101089,0,0
U100981,5,16,232,Pr100659,Android,Pr100025,13,15
U100982,0,0,131,Product101,Windows,Product101,0,0
U100985,1,3,119,Pr100316,Android,Pr100316,2,0
U100986,0,0,1145,Product101,Windows,Pr100003,0,0
U100988,0,1,714,Pr100274,Windows,Pr100274,0,0
U100990,5,7,133,Pr100130,Windows,Pr100202,7,4
U100991,4,2,944,Pr100166,Windows,Pr100708,7,0
U100992,1,5,202,Pr101707,Android,Pr101707,3,2
U100994,1,2,375,Pr100073,Android,Pr100073,1,0
U100995,4,4,285,Pr100390,Windows,Pr100390,7,6
U100996,3,7,101,Pr100252,Windows,Pr100102,3,4
U100997,4,5,56,Pr100082,Windows,Pr100082,6,14
U100998,3,4,737,Pr100123,Windows,Pr101309,6,5
U100999,1,1,1881,Pr100017,Android,Pr100017,1,2
U101000,1,2,1764,Pr100435,Windows,Pr100435,0,1
U101001,7,29,1134,Pr102072,Windows,Pr100225,60,4
U101002,1,1,636,Pr100472,Android,Pr100472,1,0
U101003,2,15,162,Pr100055,Windows,Pr100055,21,57
U101005,2,5,1516,Pr100109,Windows,Pr100910,1,14
U101007,4,14,130,Pr103262,Android,Pr100044,9,24
U101008,2,2,155,Pr100225,Windows,Pr100225,2,3
U101009,6,17,276,Pr100166,Windows,Pr100072,35,56
U101010,2,2,93,Pr100084,Windows,Pr100200,2,7
U101011,2,11,1560,Pr100017,Windows,Pr100017,8,5
U101012,4,2,268,Pr100390,Windows,Pr100390,9,12
U101014,4,13,886,Pr100390,Windows,Pr100040,27,16
U101016,1,1,181,Pr100086,Windows,Pr100086,2,0
U101017,0,1,87,Pr100206,Windows,Pr100206,0,0
U101018,0,2,70,Pr100564,Windows,Pr100564,0,0
U101019,0,3,304,Pr100017,iOS,Pr100017,0,0
U101020,3,6,144,Pr100041,Windows,Pr100178,2,4
U101021,3,3,45,Pr100279,Windows,Pr100279,2,2
U101022,2,4,297,Pr100026,Android,Pr102519,2,0
U101023,1,3,45,Pr100324,Windows,Pr100324,2,1
U101024,3,5,382,Pr101963,Android,Pr102464,10,3
U101025,0,3,46,Pr100071,Windows,Pr100855,0,0
U101026,2,20,43,Pr100287,Windows,Pr100051,4,4
U101027,1,2,56,Pr100183,Windows,Pr100183,1,1
U101028,0,2,1042,Pr100166,Windows,Pr100390,0,0
U101030,2,6,650,Pr100515,Windows,Pr100051,7,10
U101031,2,7,1094,Pr100014,Windows,Pr100123,8,8
U101033,1,2,1178,Pr100044,Windows,Pr100044,2,1
U101034,0,1,2093,Pr100113,Windows,Pr100113,0,0
U101035,4,3,57,Pr100283,Windows,Pr100283,4,3
U101036,0,2,58,Pr100833,Windows,Pr100833,0,0
U101037,7,3,65,Pr100133,Windows,Pr100436,12,1
U101038,1,1,333,Pr100258,Android,Pr100258,1,0
U101039,0,4,95,Pr100192,Windows,Pr100192,0,0
U101040,1,6,137,Pr100092,Mac OS X,Pr100092,0,3
U101041,5,3,181,Pr100784,Windows,Pr100784,10,0
U101042,0,1,44,Pr100362,Windows,Pr100362,0,0
U101043,1,10,702,Pr100417,Windows,Pr100197,1,6
U101044,2,1,116,Product101,Windows,Product101,1,4
U101045,3,12,410,Pr100578,Windows,Pr103481,4,4
U101046,0,4,79,Pr101726,Android,Pr102263,0,0
U101047,3,13,2257,Pr100872,Windows,Pr101281,3,3
U101048,0,1,439,Pr100204,Mac OS X,Pr100204,0,0
U101049,0,4,102,Pr100781,Windows,Pr100359,0,0
U101050,0,0,88,Product101,Windows,Product101,0,0
U101052,7,27,795,Pr100390,Windows,Pr101628,53,74
U101053,2,10,50,Pr100838,Android,Pr100316,14,21
U101054,7,20,53,Pr100051,Windows,Pr100051,58,367
U101055,5,15,182,Pr101042,Windows,Pr101367,66,918
U101058,0,1,676,Product101,Mac OS X,Product101,0,0
U101060,4,5,90,Pr100321,Mac OS X,Pr100721,5,29
U101061,2,5,89,Pr100771,Linux,Pr100487,2,10
U101062,1,11,122,Pr100123,Windows,Pr100312,1,2
U101064,7,38,1787,Pr101367,Windows,Pr101367,154,853
U101065,0,2,690,Pr101701,Windows,Pr101701,0,0
U101066,2,4,2257,Pr100025,Android,Pr100025,3,1
U101067,1,8,95,Pr100917,Windows,Pr100917,1,0
U101068,6,14,376,Pr100287,Windows,Pr101242,4,14
U101069,0,0,1364,Product101,Android,Pr100200,0,0
U101070,5,10,225,Pr101050,Windows,Pr100044,7,36
U101071,0,1,62,Pr101587,Mac OS X,Pr101587,0,0
U101072,2,3,168,Pr100269,Android,Pr100269,2,1
U101073,2,5,1917,Pr100551,Windows,Pr100551,4,3
U101074,1,6,328,Pr100044,Linux,Pr100166,3,9
U101075,0,1,84,Product101,Windows,Pr100101,0,0
U101079,3,7,1612,Pr100686,Windows,Pr100686,3,43
U101080,0,2,819,Pr100428,Linux,Pr100428,0,0
U101083,1,0,73,Product101,Windows,Pr100200,0,1
U101084,0,2,968,Pr100771,Windows,Pr101624,0,0
U101085,0,1,1043,Product101,Windows,Product101,0,0
U101086,3,1,72,Pr100017,Windows,Pr100017,4,1
U101087,0,1,95,Pr100901,Windows,Pr100901,0,0
U101088,7,22,1534,Pr100051,Windows,Pr100316,23,36
U101089,2,11,411,Pr100017,Windows,Pr100166,6,7
U101090,0,2,626,Pr100017,Windows,Pr100017,0,0
U101091,2,1,605,Pr100470,Android,Pr100470,4,2
U101094,0,1,289,Product101,Windows,Product101,0,0
U101095,2,8,484,Pr100166,Windows,Pr100166,7,12
U101096,6,7,944,Pr100369,Android,Pr100470,10,0
U101098,1,3,197,Pr100206,iOS,Pr100206,0,1
U101099,0,1,119,Pr100453,Windows,Pr100453,0,0
U101101,0,0,234,Product101,Windows,Pr100102,0,0
U101102,1,2,288,Pr100094,Android,Pr100094,1,0
U101103,2,3,135,Pr101277,Windows,Pr100378,3,5
U101104,2,18,289,Pr100200,Android,Pr100200,8,8
U101106,0,2,1086,Pr100403,Windows,Pr100403,0,0
U101107,1,4,354,Pr100192,Windows,Pr100102,1,15
U101108,1,3,54,Pr100052,Windows,Pr100052,0,2
U101109,3,3,1432,Pr100456,Windows,Pr100192,3,15
U101110,0,1,95,Pr100206,Windows,Pr100206,0,0
U101111,1,3,323,Pr100676,Android,Pr100676,2,0
U101112,2,9,76,Pr100123,Windows,Pr100390,9,27
U101113,0,1,604,Pr102463,Android,Pr102463,0,0
U101114,1,1,135,Product101,Windows,Product101,0,6
U101115,1,3,648,Pr100135,Windows,Pr100109,2,0
U101118,2,4,1108,Pr100263,Windows,Pr100263,1,1
U101119,0,0,572,Product101,Windows,Product101,0,0
U101120,1,5,1391,Pr100510,Windows,Pr102156,4,5
U101121,1,1,170,Pr100250,Mac OS X,Pr100250,0,2
U101122,3,4,1090,Pr100522,Windows,Pr101111,4,4
U101123,6,29,1060,Pr100390,Windows,Pr100166,66,169
U101124,2,9,338,Pr100102,Windows,Pr101757,6,23
U101125,0,0,521,Product101,Android,Pr100877,0,0
U101126,1,6,796,Pr101537,Windows,Pr100404,3,19
U101127,0,0,1511,Product101,Android,Pr100864,0,0
U101128,0,0,121,Product101,Windows,Pr100037,0,0
U101129,0,2,80,Pr100057,Mac OS X,Pr100168,0,0
U101130,2,6,1705,Pr100390,Windows,Pr101356,5,1
U101131,1,1,69,Pr100176,Android,Pr100176,3,1
U101132,3,2,421,Pr100121,Windows,Pr100121,1,2
U101133,0,0,66,Product101,Windows,Pr100485,0,0
U101134,0,1,73,Pr100579,Windows,Pr100579,0,0
U101135,1,1,410,Product101,Windows,Pr100321,0,1
U101137,7,11,343,Pr100390,Windows,Pr100040,61,79
U101138,0,2,1556,Pr100209,Windows,Pr100209,0,0
U101139,7,27,742,Pr100986,Android,Pr102194,33,19
U101140,0,3,81,Pr101004,Windows,Pr101544,0,0
U101141,1,17,232,Pr100240,Windows,Pr100760,6,7
U101142,1,4,691,Pr101164,Android,Pr101164,0,0
U101143,4,7,358,Pr100390,Windows,Pr100390,12,11
U101145,6,15,87,Pr100209,Windows,Pr100142,15,11
U101146,2,6,275,Pr100287,Windows,Pr100102,2,0
U101148,2,4,1105,Pr100070,Mac OS X,Pr100070,6,6
U101149,1,1,556,Product101,Android,Product101,0,2
U101150,1,1,118,Pr100017,Windows,Pr100017,1,0
U101151,1,1,1210,Product101,Windows,Product101,0,0
U101153,4,7,269,Pr100200,Windows,Pr100152,6,4
U101154,2,2,1853,Pr101487,Windows,Pr101487,4,0
U101155,3,1,76,Pr101178,Android,Pr101178,6,0
U101156,2,5,433,Pr100108,Android,Pr100656,3,4
U101157,2,4,390,Pr100064,Windows,Pr100192,1,2
U101158,2,8,46,Pr101042,Windows,Pr101042,7,12
U101159,2,2,146,Pr100200,Android,Pr100200,1,3
U101160,1,1,44,Product101,Windows,Product101,0,1
U101161,4,2,1227,Pr100897,Android,Pr100897,9,0
U101162,0,0,290,Product101,Windows,Product101,0,0
U101163,1,7,390,Pr100072,Windows,Pr100166,5,9
U101165,2,7,87,Pr100094,Linux,Pr101267,2,15
U101166,0,0,538,Product101,Android,Pr100200,0,0
U101168,2,5,51,Pr100044,Windows,Pr100044,2,3
